================================================================================
********************************************************************************
Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Backtracking Algorithm Detail
NQueen	Time	SUCCESS/FAIL	Number of Trials
17	20949	SUCCESS	26
17	20938	SUCCESS	27
17	20952	SUCCESS	28
17	20947	SUCCESS	29
17	20939	SUCCESS	30
17	20929	SUCCESS	31
17	20918	SUCCESS	32
17	20928	SUCCESS	33
17	20940	SUCCESS	34
17	20940	SUCCESS	35
17	20933	SUCCESS	36
17	20935	SUCCESS	37
17	20923	SUCCESS	38
17	20923	SUCCESS	39
17	20947	SUCCESS	40
17	20921	SUCCESS	41
17	20945	SUCCESS	42
17	20930	SUCCESS	43
17	20927	SUCCESS	44
17	20943	SUCCESS	45
17	20938	SUCCESS	46
17	20942	SUCCESS	47
17	20942	SUCCESS	48
17	20937	SUCCESS	49
17	20936	SUCCESS	50
********************************************************************************
18	176584	SUCCESS	1
18	176635	SUCCESS	2
18	176530	SUCCESS	3
18	176496	SUCCESS	4
18	176514	SUCCESS	5
18	176546	SUCCESS	6
18	176560	SUCCESS	7
18	176572	SUCCESS	8
18	176570	SUCCESS	9
18	176558	SUCCESS	10
18	176523	SUCCESS	11
18	176559	SUCCESS	12
18	176599	SUCCESS	13
18	176555	SUCCESS	14
18	176550	SUCCESS	15
18	176560	SUCCESS	16
18	176595	SUCCESS	17
18	176551	SUCCESS	18
18	176563	SUCCESS	19
18	176562	SUCCESS	20
18	176520	SUCCESS	21
18	176517	SUCCESS	22
18	176527	SUCCESS	23
18	176596	SUCCESS	24
18	176647	SUCCESS	25
18	176558	SUCCESS	26
18	176580	SUCCESS	27
18	176568	SUCCESS	28
18	176602	SUCCESS	29
18	176565	SUCCESS	30
18	176557	SUCCESS	31
18	176557	SUCCESS	32
18	176536	SUCCESS	33
18	176554	SUCCESS	34
18	176555	SUCCESS	35
18	176614	SUCCESS	36
18	176605	SUCCESS	37
18	176579	SUCCESS	38
18	176594	SUCCESS	39
18	176560	SUCCESS	40
18	176568	SUCCESS	41
18	176566	SUCCESS	42
18	176557	SUCCESS	43
18	176602	SUCCESS	44
18	176542	SUCCESS	45
18	176546	SUCCESS	46
18	176575	SUCCESS	47
18	176594	SUCCESS	48
18	176566	SUCCESS	49
18	176556	SUCCESS	50
********************************************************************************
19	13024	SUCCESS	1
19	12914	SUCCESS	2
19	12905	SUCCESS	3
19	12896	SUCCESS	4
19	12884	SUCCESS	5
19	12880	SUCCESS	6
19	12877	SUCCESS	7
19	12881	SUCCESS	8
19	12911	SUCCESS	9
19	12883	SUCCESS	10
19	12883	SUCCESS	11
19	12898	SUCCESS	12
19	12891	SUCCESS	13
19	12886	SUCCESS	14
19	12889	SUCCESS	15
19	12878	SUCCESS	16
19	12863	SUCCESS	17
19	12879	SUCCESS	18
19	12944	SUCCESS	19
19	12868	SUCCESS	20
19	12841	SUCCESS	21
19	12868	SUCCESS	22
19	12828	SUCCESS	23
19	12859	SUCCESS	24
19	12869	SUCCESS	25
19	12896	SUCCESS	26
19	12902	SUCCESS	27
19	12894	SUCCESS	28
19	12893	SUCCESS	29
19	12881	SUCCESS	30
19	12867	SUCCESS	31
19	12900	SUCCESS	32
19	12901	SUCCESS	33
19	12889	SUCCESS	34
19	12857	SUCCESS	35
19	12886	SUCCESS	36
19	12852	SUCCESS	37
19	12899	SUCCESS	38
19	12858	SUCCESS	39
19	12875	SUCCESS	40
19	12881	SUCCESS	41
19	12918	SUCCESS	42
19	12892	SUCCESS	43
19	12885	SUCCESS	44
19	12870	SUCCESS	45
19	12899	SUCCESS	46
19	12888	SUCCESS	47
19	12895	SUCCESS	48
19	12885	SUCCESS	49
19	12881	SUCCESS	50
********************************************************************************
20	1047184	SUCCESS	1
20	1044037	SUCCESS	2
20	1044947	SUCCESS	3
20	1045015	SUCCESS	4
20	1044412	SUCCESS	5
20	1044488	SUCCESS	6
20	1043779	SUCCESS	7
20	1045093	SUCCESS	8
20	1048003	SUCCESS	9
20	1047619	SUCCESS	10
20	1045612	SUCCESS	11
20	1046015	SUCCESS	12
20	1044062	SUCCESS	13
20	1045447	SUCCESS	14
20	1043799	SUCCESS	15
20	1044906	SUCCESS	16
20	1045259	SUCCESS	17
20	1044742	SUCCESS	18
20	1045689	SUCCESS	19
20	1043571	SUCCESS	20
20	1046195	SUCCESS	21
20	1046276	SUCCESS	22
20	1046290	SUCCESS	23
20	1045034	SUCCESS	24
20	1045225	SUCCESS	25
20	1044138	SUCCESS	26
20	1048290	SUCCESS	27
20	1044740	SUCCESS	28
20	1045424	SUCCESS	29
20	1044577	SUCCESS	30
20	1045935	SUCCESS	31
20	1044838	SUCCESS	32
20	1045065	SUCCESS	33
20	1045660	SUCCESS	34
20	1046595	SUCCESS	35
20	1043689	SUCCESS	36
20	1044985	SUCCESS	37
20	1045885	SUCCESS	38
20	1044304	SUCCESS	39
20	1045374	SUCCESS	40
20	1045980	SUCCESS	41
20	1045264	SUCCESS	42
20	1044229	SUCCESS	43
20	1047245	SUCCESS	44
20	1045111	SUCCESS	45
20	1048060	SUCCESS	46
20	1047065	SUCCESS	47
20	1044798	SUCCESS	48
20	1045789	SUCCESS	49
20	1044042	SUCCESS	50
********************************************************************************
4	34	SUCCESS	1
4	6	SUCCESS	2
4	6	SUCCESS	3
4	5	SUCCESS	4
4	5	SUCCESS	5
4	5	SUCCESS	6
4	5	SUCCESS	7
4	5	SUCCESS	8
4	5	SUCCESS	9
4	5	SUCCESS	10
4	5	SUCCESS	11
4	4	SUCCESS	12
4	5	SUCCESS	13
4	4	SUCCESS	14
4	5	SUCCESS	15
4	5	SUCCESS	16
4	5	SUCCESS	17
4	4	SUCCESS	18
4	5	SUCCESS	19
4	4	SUCCESS	20
4	5	SUCCESS	21
4	4	SUCCESS	22
4	5	SUCCESS	23
4	5	SUCCESS	24
4	5	SUCCESS	25
4	5	SUCCESS	26
4	5	SUCCESS	27
4	5	SUCCESS	28
4	5	SUCCESS	29
4	5	SUCCESS	30
4	5	SUCCESS	31
4	5	SUCCESS	32
4	4	SUCCESS	33
4	5	SUCCESS	34
4	5	SUCCESS	35
4	5	SUCCESS	36
4	5	SUCCESS	37
4	5	SUCCESS	38
4	5	SUCCESS	39
4	5	SUCCESS	40
4	4	SUCCESS	41
4	5	SUCCESS	42
4	5	SUCCESS	43
4	5	SUCCESS	44
4	4	SUCCESS	45
4	5	SUCCESS	46
4	5	SUCCESS	47
4	5	SUCCESS	48
4	5	SUCCESS	49
4	4	SUCCESS	50
********************************************************************************
5	14	SUCCESS	1
5	5	SUCCESS	2
5	4	SUCCESS	3
5	4	SUCCESS	4
5	3	SUCCESS	5
5	4	SUCCESS	6
5	4	SUCCESS	7
5	4	SUCCESS	8
5	4	SUCCESS	9
5	3	SUCCESS	10
5	4	SUCCESS	11
5	4	SUCCESS	12
5	4	SUCCESS	13
5	4	SUCCESS	14
5	4	SUCCESS	15
5	4	SUCCESS	16
5	3	SUCCESS	17
5	4	SUCCESS	18
5	4	SUCCESS	19
5	4	SUCCESS	20
5	4	SUCCESS	21
5	3	SUCCESS	22
5	4	SUCCESS	23
5	4	SUCCESS	24
5	4	SUCCESS	25
5	9	SUCCESS	26
5	4	SUCCESS	27
5	4	SUCCESS	28
5	4	SUCCESS	29
5	4	SUCCESS	30
5	4	SUCCESS	31
5	4	SUCCESS	32
5	3	SUCCESS	33
5	4	SUCCESS	34
5	4	SUCCESS	35
5	4	SUCCESS	36
5	4	SUCCESS	37
5	3	SUCCESS	38
5	4	SUCCESS	39
5	4	SUCCESS	40
5	4	SUCCESS	41
5	4	SUCCESS	42
5	4	SUCCESS	43
5	4	SUCCESS	44
5	3	SUCCESS	45
5	4	SUCCESS	46
5	4	SUCCESS	47
5	4	SUCCESS	48
5	4	SUCCESS	49
5	3	SUCCESS	50
********************************************************************************
6	45	SUCCESS	1
6	30	SUCCESS	2
6	28	SUCCESS	3
6	26	SUCCESS	4
6	27	SUCCESS	5
6	27	SUCCESS	6
6	26	SUCCESS	7
6	26	SUCCESS	8
6	27	SUCCESS	9
6	27	SUCCESS	10
6	27	SUCCESS	11
6	26	SUCCESS	12
6	26	SUCCESS	13
6	26	SUCCESS	14
6	26	SUCCESS	15
6	26	SUCCESS	16
6	27	SUCCESS	17
6	27	SUCCESS	18
6	26	SUCCESS	19
6	26	SUCCESS	20
6	27	SUCCESS	21
6	27	SUCCESS	22
6	26	SUCCESS	23
6	27	SUCCESS	24
6	26	SUCCESS	25
6	26	SUCCESS	26
6	27	SUCCESS	27
6	26	SUCCESS	28
6	26	SUCCESS	29
6	33	SUCCESS	30
6	27	SUCCESS	31
6	27	SUCCESS	32
6	26	SUCCESS	33
6	26	SUCCESS	34
6	26	SUCCESS	35
6	27	SUCCESS	36
6	27	SUCCESS	37
6	27	SUCCESS	38
6	27	SUCCESS	39
6	26	SUCCESS	40
6	26	SUCCESS	41
6	26	SUCCESS	42
6	26	SUCCESS	43
6	26	SUCCESS	44
6	26	SUCCESS	45
6	26	SUCCESS	46
6	27	SUCCESS	47
6	27	SUCCESS	48
6	27	SUCCESS	49
6	27	SUCCESS	50
********************************************************************************
7	25	SUCCESS	1
7	11	SUCCESS	2
7	9	SUCCESS	3
7	9	SUCCESS	4
7	8	SUCCESS	5
7	8	SUCCESS	6
7	9	SUCCESS	7
7	8	SUCCESS	8
7	8	SUCCESS	9
7	9	SUCCESS	10
7	8	SUCCESS	11
7	9	SUCCESS	12
7	9	SUCCESS	13
7	8	SUCCESS	14
7	9	SUCCESS	15
7	9	SUCCESS	16
7	8	SUCCESS	17
7	9	SUCCESS	18
7	9	SUCCESS	19
7	8	SUCCESS	20
7	9	SUCCESS	21
7	9	SUCCESS	22
7	8	SUCCESS	23
7	9	SUCCESS	24
7	9	SUCCESS	25
7	8	SUCCESS	26
7	9	SUCCESS	27
7	9	SUCCESS	28
7	8	SUCCESS	29
7	9	SUCCESS	30
7	9	SUCCESS	31
7	8	SUCCESS	32
7	8	SUCCESS	33
7	9	SUCCESS	34
7	8	SUCCESS	35
7	8	SUCCESS	36
7	9	SUCCESS	37
7	9	SUCCESS	38
7	8	SUCCESS	39
7	9	SUCCESS	40
7	9	SUCCESS	41
7	8	SUCCESS	42
7	13	SUCCESS	43
7	9	SUCCESS	44
7	8	SUCCESS	45
7	8	SUCCESS	46
7	9	SUCCESS	47
7	8	SUCCESS	48
7	8	SUCCESS	49
7	9	SUCCESS	50
********************************************************************************
8	162	SUCCESS	1
8	134	SUCCESS	2
8	131	SUCCESS	3
8	132	SUCCESS	4
8	131	SUCCESS	5
8	131	SUCCESS	6
8	131	SUCCESS	7
8	133	SUCCESS	8
8	130	SUCCESS	9
8	130	SUCCESS	10
8	130	SUCCESS	11
8	130	SUCCESS	12
8	130	SUCCESS	13
8	130	SUCCESS	14
8	130	SUCCESS	15
8	131	SUCCESS	16
8	129	SUCCESS	17
8	130	SUCCESS	18
8	130	SUCCESS	19
8	129	SUCCESS	20
8	130	SUCCESS	21
8	130	SUCCESS	22
8	130	SUCCESS	23
8	132	SUCCESS	24
8	130	SUCCESS	25
8	130	SUCCESS	26
8	129	SUCCESS	27
8	129	SUCCESS	28
8	130	SUCCESS	29
8	130	SUCCESS	30
8	132	SUCCESS	31
8	130	SUCCESS	32
8	130	SUCCESS	33
8	130	SUCCESS	34
8	130	SUCCESS	35
8	129	SUCCESS	36
8	131	SUCCESS	37
8	129	SUCCESS	38
8	133	SUCCESS	39
8	130	SUCCESS	40
8	130	SUCCESS	41
8	130	SUCCESS	42
8	130	SUCCESS	43
8	130	SUCCESS	44
8	130	SUCCESS	45
8	132	SUCCESS	46
8	130	SUCCESS	47
8	130	SUCCESS	48
8	130	SUCCESS	49
8	130	SUCCESS	50
********************************************************************************
9	82	SUCCESS	1
9	56	SUCCESS	2
9	53	SUCCESS	3
9	53	SUCCESS	4
9	52	SUCCESS	5
9	53	SUCCESS	6
9	52	SUCCESS	7
9	52	SUCCESS	8
9	52	SUCCESS	9
9	52	SUCCESS	10
9	52	SUCCESS	11
9	53	SUCCESS	12
9	57	SUCCESS	13
9	52	SUCCESS	14
9	52	SUCCESS	15
9	52	SUCCESS	16
9	52	SUCCESS	17
9	52	SUCCESS	18
9	52	SUCCESS	19
9	52	SUCCESS	20
9	52	SUCCESS	21
9	52	SUCCESS	22
9	51	SUCCESS	23
9	52	SUCCESS	24
9	52	SUCCESS	25
9	52	SUCCESS	26
9	52	SUCCESS	27
9	52	SUCCESS	28
9	52	SUCCESS	29
9	52	SUCCESS	30
9	52	SUCCESS	31
9	54	SUCCESS	32
9	52	SUCCESS	33
9	52	SUCCESS	34
9	52	SUCCESS	35
9	52	SUCCESS	36
9	52	SUCCESS	37
9	52	SUCCESS	38
9	52	SUCCESS	39
9	52	SUCCESS	40
9	52	SUCCESS	41
9	52	SUCCESS	42
9	52	SUCCESS	43
9	52	SUCCESS	44
9	52	SUCCESS	45
9	52	SUCCESS	46
9	52	SUCCESS	47
9	51	SUCCESS	48
9	52	SUCCESS	49
9	52	SUCCESS	50
********************************************************************************
10	197	SUCCESS	1
10	168	SUCCESS	2
10	166	SUCCESS	3
10	165	SUCCESS	4
10	165	SUCCESS	5
10	168	SUCCESS	6
10	163	SUCCESS	7
10	163	SUCCESS	8
10	162	SUCCESS	9
10	162	SUCCESS	10
10	162	SUCCESS	11
10	166	SUCCESS	12
10	163	SUCCESS	13
10	163	SUCCESS	14
10	162	SUCCESS	15
10	163	SUCCESS	16
10	163	SUCCESS	17
10	163	SUCCESS	18
10	162	SUCCESS	19
10	163	SUCCESS	20
10	162	SUCCESS	21
10	162	SUCCESS	22
10	162	SUCCESS	23
10	164	SUCCESS	24
10	162	SUCCESS	25
10	163	SUCCESS	26
10	162	SUCCESS	27
10	162	SUCCESS	28
10	162	SUCCESS	29
10	168	SUCCESS	30
10	162	SUCCESS	31
10	162	SUCCESS	32
10	162	SUCCESS	33
10	162	SUCCESS	34
10	162	SUCCESS	35
10	162	SUCCESS	36
10	164	SUCCESS	37
10	163	SUCCESS	38
10	162	SUCCESS	39
10	161	SUCCESS	40
10	162	SUCCESS	41
10	162	SUCCESS	42
10	164	SUCCESS	43
10	163	SUCCESS	44
10	161	SUCCESS	45
10	162	SUCCESS	46
10	162	SUCCESS	47
10	162	SUCCESS	48
10	164	SUCCESS	49
10	163	SUCCESS	50
********************************************************************************
11	132	SUCCESS	1
11	99	SUCCESS	2
11	96	SUCCESS	3
11	96	SUCCESS	4
11	95	SUCCESS	5
11	98	SUCCESS	6
11	94	SUCCESS	7
11	94	SUCCESS	8
11	94	SUCCESS	9
11	94	SUCCESS	10
11	95	SUCCESS	11
11	94	SUCCESS	12
11	94	SUCCESS	13
11	94	SUCCESS	14
11	94	SUCCESS	15
11	98	SUCCESS	16
11	94	SUCCESS	17
11	94	SUCCESS	18
11	94	SUCCESS	19
11	94	SUCCESS	20
11	94	SUCCESS	21
11	94	SUCCESS	22
11	94	SUCCESS	23
11	94	SUCCESS	24
11	94	SUCCESS	25
11	95	SUCCESS	26
11	93	SUCCESS	27
11	93	SUCCESS	28
11	93	SUCCESS	29
11	94	SUCCESS	30
11	94	SUCCESS	31
11	94	SUCCESS	32
11	94	SUCCESS	33
11	94	SUCCESS	34
11	94	SUCCESS	35
11	95	SUCCESS	36
11	95	SUCCESS	37
11	94	SUCCESS	38
11	94	SUCCESS	39
11	94	SUCCESS	40
11	94	SUCCESS	41
11	94	SUCCESS	42
11	94	SUCCESS	43
11	94	SUCCESS	44
11	94	SUCCESS	45
11	94	SUCCESS	46
11	96	SUCCESS	47
11	94	SUCCESS	48
11	94	SUCCESS	49
11	95	SUCCESS	50
********************************************************************************
12	605	SUCCESS	1
12	566	SUCCESS	2
12	561	SUCCESS	3
12	563	SUCCESS	4
12	560	SUCCESS	5
12	563	SUCCESS	6
12	560	SUCCESS	7
12	563	SUCCESS	8
12	562	SUCCESS	9
12	560	SUCCESS	10
12	561	SUCCESS	11
12	560	SUCCESS	12
12	562	SUCCESS	13
12	561	SUCCESS	14
12	565	SUCCESS	15
12	559	SUCCESS	16
12	562	SUCCESS	17
12	562	SUCCESS	18
12	561	SUCCESS	19
12	563	SUCCESS	20
12	560	SUCCESS	21
12	564	SUCCESS	22
12	561	SUCCESS	23
12	563	SUCCESS	24
12	563	SUCCESS	25
12	560	SUCCESS	26
12	563	SUCCESS	27
12	559	SUCCESS	28
12	564	SUCCESS	29
12	561	SUCCESS	30
12	563	SUCCESS	31
12	561	SUCCESS	32
12	563	SUCCESS	33
12	563	SUCCESS	34
12	561	SUCCESS	35
12	563	SUCCESS	36
12	560	SUCCESS	37
12	562	SUCCESS	38
12	560	SUCCESS	39
12	565	SUCCESS	40
12	562	SUCCESS	41
12	560	SUCCESS	42
12	565	SUCCESS	43
12	560	SUCCESS	44
12	564	SUCCESS	45
12	561	SUCCESS	46
12	562	SUCCESS	47
12	561	SUCCESS	48
12	562	SUCCESS	49
12	562	SUCCESS	50
********************************************************************************
13	321	SUCCESS	1
13	275	SUCCESS	2
13	281	SUCCESS	3
13	273	SUCCESS	4
13	274	SUCCESS	5
13	277	SUCCESS	6
13	273	SUCCESS	7
13	273	SUCCESS	8
13	273	SUCCESS	9
13	276	SUCCESS	10
13	273	SUCCESS	11
13	271	SUCCESS	12
13	272	SUCCESS	13
13	275	SUCCESS	14
13	273	SUCCESS	15
13	272	SUCCESS	16
13	279	SUCCESS	17
13	272	SUCCESS	18
13	273	SUCCESS	19
13	272	SUCCESS	20
13	275	SUCCESS	21
13	273	SUCCESS	22
13	273	SUCCESS	23
13	276	SUCCESS	24
13	273	SUCCESS	25
13	271	SUCCESS	26
13	273	SUCCESS	27
13	275	SUCCESS	28
13	274	SUCCESS	29
13	272	SUCCESS	30
13	273	SUCCESS	31
13	277	SUCCESS	32
13	274	SUCCESS	33
13	273	SUCCESS	34
13	273	SUCCESS	35
13	272	SUCCESS	36
13	274	SUCCESS	37
13	273	SUCCESS	38
13	274	SUCCESS	39
13	273	SUCCESS	40
13	271	SUCCESS	41
13	272	SUCCESS	42
13	275	SUCCESS	43
13	272	SUCCESS	44
13	272	SUCCESS	45
13	277	SUCCESS	46
13	273	SUCCESS	47
13	273	SUCCESS	48
13	271	SUCCESS	49
13	276	SUCCESS	50
********************************************************************************
14	5444	SUCCESS	1
14	5373	SUCCESS	2
14	5367	SUCCESS	3
14	5392	SUCCESS	4
14	5368	SUCCESS	5
14	5372	SUCCESS	6
14	5365	SUCCESS	7
14	5364	SUCCESS	8
14	5368	SUCCESS	9
14	5364	SUCCESS	10
14	5363	SUCCESS	11
14	5365	SUCCESS	12
14	5362	SUCCESS	13
14	5360	SUCCESS	14
14	5371	SUCCESS	15
14	5365	SUCCESS	16
14	5367	SUCCESS	17
14	5364	SUCCESS	18
14	5363	SUCCESS	19
14	5369	SUCCESS	20
14	5363	SUCCESS	21
14	5362	SUCCESS	22
14	5365	SUCCESS	23
14	5363	SUCCESS	24
14	5370	SUCCESS	25
14	5366	SUCCESS	26
14	5361	SUCCESS	27
14	5372	SUCCESS	28
14	5369	SUCCESS	29
14	5368	SUCCESS	30
14	5365	SUCCESS	31
14	5368	SUCCESS	32
14	5360	SUCCESS	33
14	5364	SUCCESS	34
14	5364	SUCCESS	35
14	5362	SUCCESS	36
14	5365	SUCCESS	37
14	5361	SUCCESS	38
14	5365	SUCCESS	39
14	5367	SUCCESS	40
14	5363	SUCCESS	41
14	5367	SUCCESS	42
14	5365	SUCCESS	43
14	5367	SUCCESS	44
14	5364	SUCCESS	45
14	5363	SUCCESS	46
14	5368	SUCCESS	47
14	5370	SUCCESS	48
14	5366	SUCCESS	49
14	5363	SUCCESS	50
********************************************************************************
15	4437	SUCCESS	1
15	4377	SUCCESS	2
15	4373	SUCCESS	3
15	4374	SUCCESS	4
15	4375	SUCCESS	5
15	4376	SUCCESS	6
15	4373	SUCCESS	7
15	4374	SUCCESS	8
15	4368	SUCCESS	9
15	4373	SUCCESS	10
15	4372	SUCCESS	11
15	4370	SUCCESS	12
15	4373	SUCCESS	13
15	4373	SUCCESS	14
15	4373	SUCCESS	15
15	4368	SUCCESS	16
15	4371	SUCCESS	17
15	4369	SUCCESS	18
15	4369	SUCCESS	19
15	4371	SUCCESS	20
15	4372	SUCCESS	21
15	4371	SUCCESS	22
15	4372	SUCCESS	23
15	4367	SUCCESS	24
15	4366	SUCCESS	25
15	4369	SUCCESS	26
15	4368	SUCCESS	27
15	4368	SUCCESS	28
15	4371	SUCCESS	29
15	4366	SUCCESS	30
15	4371	SUCCESS	31
15	4368	SUCCESS	32
15	4366	SUCCESS	33
15	4369	SUCCESS	34
15	4366	SUCCESS	35
15	4368	SUCCESS	36
15	4370	SUCCESS	37
15	4365	SUCCESS	38
15	4369	SUCCESS	39
15	4370	SUCCESS	40
15	4372	SUCCESS	41
15	4380	SUCCESS	42
15	4380	SUCCESS	43
15	4380	SUCCESS	44
15	4380	SUCCESS	45
15	4381	SUCCESS	46
15	4378	SUCCESS	47
15	4383	SUCCESS	48
15	4377	SUCCESS	49
15	4380	SUCCESS	50
********************************************************************************
16	35013	SUCCESS	1
16	34930	SUCCESS	2
16	34949	SUCCESS	3
16	35002	SUCCESS	4
16	35014	SUCCESS	5
16	34995	SUCCESS	6
16	35013	SUCCESS	7
16	35010	SUCCESS	8
16	35005	SUCCESS	9
16	34986	SUCCESS	10
16	35021	SUCCESS	11
16	35012	SUCCESS	12
16	34994	SUCCESS	13
16	35019	SUCCESS	14
16	35007	SUCCESS	15
16	35006	SUCCESS	16
16	35002	SUCCESS	17
16	34989	SUCCESS	18
16	34999	SUCCESS	19
16	35011	SUCCESS	20
16	35005	SUCCESS	21
16	35009	SUCCESS	22
16	35008	SUCCESS	23
16	34997	SUCCESS	24
16	34988	SUCCESS	25
16	35004	SUCCESS	26
16	35001	SUCCESS	27
16	35004	SUCCESS	28
16	35026	SUCCESS	29
16	35021	SUCCESS	30
16	34978	SUCCESS	31
16	35006	SUCCESS	32
16	35023	SUCCESS	33
16	35002	SUCCESS	34
16	35019	SUCCESS	35
16	35003	SUCCESS	36
16	35003	SUCCESS	37
16	34998	SUCCESS	38
16	34996	SUCCESS	39
16	35007	SUCCESS	40
16	35006	SUCCESS	41
16	35004	SUCCESS	42
16	35029	SUCCESS	43
16	35023	SUCCESS	44
16	35010	SUCCESS	45
16	34995	SUCCESS	46
16	34995	SUCCESS	47
16	35002	SUCCESS	48
16	35009	SUCCESS	49
16	34995	SUCCESS	50
********************************************************************************
17	21012	SUCCESS	1
17	20953	SUCCESS	2
17	20935	SUCCESS	3
17	20936	SUCCESS	4
17	20938	SUCCESS	5
17	20933	SUCCESS	6
17	20935	SUCCESS	7
17	20935	SUCCESS	8
17	20920	SUCCESS	9
17	20937	SUCCESS	10
17	20938	SUCCESS	11
17	20944	SUCCESS	12
17	20940	SUCCESS	13
17	20939	SUCCESS	14
17	20932	SUCCESS	15
17	20927	SUCCESS	16
17	20924	SUCCESS	17
17	20939	SUCCESS	18
17	20925	SUCCESS	19
17	20933	SUCCESS	20
17	20924	SUCCESS	21
17	20927	SUCCESS	22
17	20940	SUCCESS	23
17	20947	SUCCESS	24
17	20937	SUCCESS	25
17	20922	SUCCESS	26
17	20932	SUCCESS	27
17	20931	SUCCESS	28
17	20944	SUCCESS	29
17	20937	SUCCESS	30
17	20947	SUCCESS	31
17	20939	SUCCESS	32
17	20933	SUCCESS	33
17	20929	SUCCESS	34
17	20919	SUCCESS	35
17	20928	SUCCESS	36
17	20939	SUCCESS	37
17	20933	SUCCESS	38
17	20934	SUCCESS	39
17	20937	SUCCESS	40
17	20927	SUCCESS	41
17	20932	SUCCESS	42
17	20926	SUCCESS	43
17	20927	SUCCESS	44
17	20937	SUCCESS	45
17	20922	SUCCESS	46
17	20926	SUCCESS	47
17	20921	SUCCESS	48
17	20951	SUCCESS	49
17	20939	SUCCESS	50
********************************************************************************
18	176545	SUCCESS	1
18	176603	SUCCESS	2
18	176651	SUCCESS	3
18	176669	SUCCESS	4
18	176633	SUCCESS	5
18	176678	SUCCESS	6
18	176609	SUCCESS	7
18	176639	SUCCESS	8
18	176639	SUCCESS	9
18	176675	SUCCESS	10
18	176672	SUCCESS	11
18	176650	SUCCESS	12
18	176600	SUCCESS	13
18	176609	SUCCESS	14
18	176661	SUCCESS	15
18	176468	SUCCESS	16
18	176613	SUCCESS	17
18	176625	SUCCESS	18
18	176619	SUCCESS	19
18	176667	SUCCESS	20
18	176704	SUCCESS	21
18	176648	SUCCESS	22
18	176630	SUCCESS	23
18	176599	SUCCESS	24
18	176606	SUCCESS	25
18	176682	SUCCESS	26
18	176689	SUCCESS	27
18	176648	SUCCESS	28
18	176618	SUCCESS	29
18	176617	SUCCESS	30
18	176624	SUCCESS	31
18	176630	SUCCESS	32
18	176789	SUCCESS	33
18	176731	SUCCESS	34
18	176591	SUCCESS	35
18	176621	SUCCESS	36
18	176617	SUCCESS	37
18	176661	SUCCESS	38
18	176668	SUCCESS	39
18	176654	SUCCESS	40
18	176724	SUCCESS	41
18	176711	SUCCESS	42
18	176651	SUCCESS	43
18	176625	SUCCESS	44
18	176721	SUCCESS	45
18	176659	SUCCESS	46
18	176658	SUCCESS	47
18	176636	SUCCESS	48
18	176867	SUCCESS	49
18	176649	SUCCESS	50
********************************************************************************
19	12979	SUCCESS	1
19	12869	SUCCESS	2
19	12865	SUCCESS	3
19	12873	SUCCESS	4
19	12871	SUCCESS	5
19	12909	SUCCESS	6
19	12902	SUCCESS	7
19	12904	SUCCESS	8
19	12894	SUCCESS	9
19	12888	SUCCESS	10
19	12876	SUCCESS	11
19	12890	SUCCESS	12
19	12918	SUCCESS	13
19	12886	SUCCESS	14
19	12914	SUCCESS	15
19	12905	SUCCESS	16
19	12906	SUCCESS	17
19	12914	SUCCESS	18
19	12896	SUCCESS	19
19	12935	SUCCESS	20
19	12920	SUCCESS	21
19	12956	SUCCESS	22
19	12881	SUCCESS	23
19	12865	SUCCESS	24
19	12866	SUCCESS	25
19	12868	SUCCESS	26
19	12856	SUCCESS	27
19	12890	SUCCESS	28
19	12890	SUCCESS	29
19	13522	SUCCESS	30
19	12830	SUCCESS	31
19	12844	SUCCESS	32
19	12871	SUCCESS	33
19	12834	SUCCESS	34
19	12886	SUCCESS	35
19	12844	SUCCESS	36
19	12852	SUCCESS	37
19	12906	SUCCESS	38
19	12876	SUCCESS	39
19	12901	SUCCESS	40
19	12864	SUCCESS	41
19	12881	SUCCESS	42
19	12859	SUCCESS	43
19	12868	SUCCESS	44
19	12871	SUCCESS	45
19	12849	SUCCESS	46
19	12873	SUCCESS	47
19	12906	SUCCESS	48
19	12900	SUCCESS	49
19	12891	SUCCESS	50
********************************************************************************
20	1045885	SUCCESS	1
20	1045446	SUCCESS	2
20	1046643	SUCCESS	3
20	1046344	SUCCESS	4
20	1044614	SUCCESS	5
20	1101253	SUCCESS	6
20	1045807	SUCCESS	7
20	1044976	SUCCESS	8
20	1044509	SUCCESS	9
20	1045794	SUCCESS	10
20	1045993	SUCCESS	11
20	1046143	SUCCESS	12
20	1045790	SUCCESS	13
20	1044911	SUCCESS	14
20	1044105	SUCCESS	15
20	1045233	SUCCESS	16
20	1044692	SUCCESS	17
20	1044792	SUCCESS	18
20	1045641	SUCCESS	19
20	1045212	SUCCESS	20
20	1047113	SUCCESS	21
20	1047612	SUCCESS	22
20	1045953	SUCCESS	23
20	1046353	SUCCESS	24
20	1046488	SUCCESS	25
20	1045314	SUCCESS	26
20	1046698	SUCCESS	27
20	1045536	SUCCESS	28
20	1044936	SUCCESS	29
20	1044663	SUCCESS	30
20	1045721	SUCCESS	31
20	1046871	SUCCESS	32
20	1046713	SUCCESS	33
20	1046000	SUCCESS	34
